clade_name	UCI_9	UCI_8	UCI_86	UCI_85	UCI_84	UCI_83	UCI_82	UCI_81	UCI_80	UCI_7	UCI_79	UCI_78	UCI_77	UCI_76	UCI_75	UCI_74	UCI_73	UCI_72	UCI_71	UCI_70	UCI_6	UCI_69	UCI_68	UCI_67	UCI_66	UCI_65	UCI_64	UCI_63	UCI_62	UCI_61	UCI_60	UCI_5	UCI_59	UCI_58	UCI_57	UCI_56	UCI_55	UCI_54	UCI_53	UCI_52	UCI_51	UCI_50	UCI_4	UCI_49	UCI_48	UCI_47	UCI_46	UCI_45	UCI_44	UCI_43	UCI_42	UCI_41	UCI_40	UCI_3	UCI_39	UCI_38	UCI_37	UCI_36	UCI_35	UCI_34	UCI_33	UCI_32	UCI_31	UCI_30	UCI_2	UCI_29	UCI_28	UCI_27	UCI_26	UCI_25	UCI_24	UCI_23	UCI_22	UCI_21	UCI_20	UCI_1	UCI_19	UCI_18	UCI_17	UCI_16	UCI_15	UCI_14	UCI_13	UCI_12	UCI_11	UCI_10	MLVS_9	MLVS_8	MLVS_7	MLVS_6	MLVS_5	MLVS_4	MLVS_3	MLVS_36	MLVS_35	MLVS_34	MLVS_33	MLVS_32	MLVS_31	MLVS_30	MLVS_2	MLVS_29	MLVS_28	MLVS_27	MLVS_26	MLVS_25	MLVS_24	MLVS_23	MLVS_22	MLVS_21	MLVS_20	MLVS_1	MLVS_19	MLVS_18	MLVS_17	MLVS_16	MLVS_15	MLVS_14	MLVS_13	MLVS_12	MLVS_11	MLVS_10	Lewis_9	Lewis_99	Lewis_98	Lewis_97	Lewis_96	Lewis_95	Lewis_94	Lewis_93	Lewis_92	Lewis_91	Lewis_90	Lewis_8	Lewis_89	Lewis_88	Lewis_87	Lewis_86	Lewis_85	Lewis_84	Lewis_83	Lewis_82	Lewis_81	Lewis_80	Lewis_7	Lewis_79	Lewis_78	Lewis_77	Lewis_76	Lewis_75	Lewis_74	Lewis_73	Lewis_72	Lewis_71	Lewis_70	Lewis_6	Lewis_69	Lewis_68	Lewis_67	Lewis_66	Lewis_65	Lewis_64	Lewis_63	Lewis_62	Lewis_61	Lewis_60	Lewis_5	Lewis_59	Lewis_58	Lewis_57	Lewis_56	Lewis_55	Lewis_54	Lewis_53	Lewis_52	Lewis_51	Lewis_50	Lewis_4	Lewis_49	Lewis_48	Lewis_47	Lewis_46	Lewis_45	Lewis_44	Lewis_43	Lewis_42	Lewis_41	Lewis_40	Lewis_3	Lewis_39	Lewis_38	Lewis_37	Lewis_36	Lewis_35	Lewis_34	Lewis_33	Lewis_32	Lewis_31	Lewis_30	Lewis_2	Lewis_29	Lewis_27	Lewis_26	Lewis_25	Lewis_24	Lewis_23	Lewis_22	Lewis_21	Lewis_20	Lewis_1	Lewis_19	Lewis_18	Lewis_17	Lewis_16	Lewis_13	Lewis_12	Lewis_11	Lewis_116	Lewis_115	Lewis_114	Lewis_113	Lewis_112	Lewis_111	Lewis_110	Lewis_10	Lewis_109	Lewis_108	Lewis_107	Lewis_106	Lewis_105	Lewis_104	Lewis_103	Lewis_102	Lewis_101	Lewis_100	italy_8	italy_4	italy_3	italy_2	italy_1	HMP_8	HMP_7	HMP_5	HMP_4	HMP_3	HMP_2	HMP_27	HMP_26	HMP_24	HMP_22	HMP_21	HMP_20	HMP_1	HMP_18	HMP_16	HMP_14	HMP_12	HMP_10	hadza_9	hadza_8	hadza_6	hadza_3	hadza_2	hadza_25	hadza_24	hadza_23	hadza_22	hadza_20	hadza_19	hadza_18	hadza_16	hadza_13	hadza_12	hadza_10
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_274	0.3642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05911	0.15773	0.03883	0.02074	0	0	0.03371	0	0	0	0	0	0	0	0	0	0	0.37982	0	0	0	0	0	0	0	0	0	0.02648	0.64869	0.81589	1.16058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71349	0.37596	0.40268	0.67198	1.28317	0	0	0	0	0.50855	0.24581	0.18373	0	0	0	0	0	0.10054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03055	0	0	0	0	0.06487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00773	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00921	0.19974	0	0.03478	0.00716	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03972	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13786	0	0	0.12416	0.05343	0	0	0	0	0	0.11225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38	0	0	0	0	0	0	0	0.39119	0	0	0.11513	0	0.19335	0.4432	0.6947	0.55053	0.40609	0	0	0	0	0	0	0	0.02943	0	0	0	0	0	0	0	0	0	0	0	0	0.18618	0.04484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75128	0	0	0.91723	0.37476	0.04732	0	0	0	0	0	0	0	0.26475	0.01088	0.0346	0.15956	0	0	0	0	0	0.01573	0	0.04267	0.06149	0	0	0	0	0.00545	0	0	0.17927	0.18726	0.08064	0	0.0373	0	0.00957	0.10135	0.01945	0.11238	0.02655	0	0.11242	0	0	0	0.01224	0	0	1.69674	0.04389	0	0	0.08384	0.23482	0	0.05328	0.06728	0	0	0	0	0.01304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00664	0	0	0	0	0	0	0.03209	0.02014	0	0	0	0	0.03537	0	0	0	0.00188	0.00322	0.01034	0	0.02041	0	0	0	0	0.04798	0	0.00521	0	0.06702	0	0	0	0	0	0	0.02406	0	0.07765	0	0	0	0	0	0	0	0	0.03637	0	0	0	0	0	0	0.20533	0	0.2772	0.00131	0	0	0	0	0.01771	0.00275	0	0.03264	0	0.14511	0.1355	0	0	0.02476	0	0.07957	0	0	0	0	0	0.00399	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01056	0	0	0	0	0	0.01436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103	0	0.00808	0	0	0	0	0.00079	0.00104	0.00018	0	0	0	0.07858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00236	0	0	0.00262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_OM08_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174	0	0	0	0	0	0	0	0.00372	0	0	0.01967	0	0	0	0	0	0	0	0	0	0	0.01865	0	0.32316	0.06862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81493	0.01555	0.00031	0	0.00017	0.00814	0.00077	0.00087	0	0	0.00173	0	0.32902	0.0886	0.0025	0	0.00157	0	0	0	0	0.00264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00579	0.00168	0	0	0	0	0.01745	0	0	0	0	0	0	0	0	1.53527	0	0	0	0	0	0	0	0	0	0.00034	0	0	0.00016	0	0	0	0.00119	0.00042	0	0	0	0	0.00384	0	0	0	0	0.00152	0	0	0	0	0	0	0	0	0.00998	0	0.0121	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	0	0	0.1954	0.18817	0	0.03004	0	0.12893	0	0	0.28776	0.04977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15838	0	0	0	0	0.07843	0.66623	0.06559	0.17418	0.00804	0	0.1054	0.01242	0.01791	0.4902	0.36897	0.41095	0.79453	0.55628	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09257	0.02125	0	0.13258	0	0	0	0	0	0	0	0	0.09117	0.02439	0.10535	0.61884	0	0	0	0	0	0	0	0	0	0.03528	0	0	0.01474	0	0.0096	0	0	0	0	0	0	0	0	0.04096	0	0.03818	0.02279	0.00145	0.00374	0.02025	0	0	0	0.03884	0	0.02139	0	0	0	0	0.06395	0.05432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07419	0	0	0.51551	0.59002	0	0	0	0	0	0.09899	0	0	0	0	0	0.07413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07278	0.05673	0	0.07222	0.00334	0.51626	0.44498	0	0	0	0	0.20666	0.04559	0.0354	0	0	0	0	0	0	0.01258	0	0.0967	0	0	0	0.2291	0	0	0.19853	0	0	0	0	0	0	0.02936	0	0	0.00743	0.00119	0	0	0	0	0.00757	0	0.41763	0	0	0	0	0	0.07361	0	0	0	0	0	0	0	0.00144	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	20.70022	25.01011	12.83336	8.10409	17.74068	11.22302	9.82619	19.14156	19.03994	17.96138	21.63634	20.86035	17.65684	26.64262	27.49838	29.11843	19.21062	18.89507	13.66192	16.05714	24.44931	15.17324	16.71681	16.99644	10.85442	21.60204	22.80582	25.01075	14.00531	11.97636	13.23466	5.72739	10.17785	9.82935	6.25282	12.87533	19.28851	7.21533	22.50924	17.89261	19.91044	14.72804	7.40765	12.77345	33.43936	23.89392	27.35921	19.72757	28.3359	26.82406	35.52244	11.0829	9.17432	7.53993	11.26502	8.47073	13.51901	12.73554	22.20966	16.84405	14.0978	12.57255	18.66422	17.20588	7.22734	15.18914	13.33791	7.3655	12.30414	17.0763	4.60792	22.9441	6.28682	24.19488	27.48143	9.48727	33.05472	29.053	35.15107	18.74894	14.6454	15.71533	19.51679	31.32883	25.44657	23.01308	2.36267	2.1272	4.39683	3.45872	3.77181	2.18742	1.39794	4.88172	1.7471	1.13491	1.62108	5.80239	2.86811	1.8317	4.31945	8.00054	1.69797	10.52314	0.67555	1.88211	5.16105	13.8278	6.75203	3.66698	2.632	7.18058	5.69531	2.78649	3.33158	0.02799	1.85448	3.16834	2.77705	5.29253	5.46524	2.00676	2.23394	0.23511	3.51334	0.1025	1.60317	1.15885	1.58684	0.28937	0.89988	0.27634	12.73533	1.94607	0.70587	0.10981	7.90613	0.06289	0.67221	0.5771	4.14492	0.05428	4.24013	4.40784	0.67212	2.87953	1.39544	5.22559	9.8144	7.16931	3.95238	10.15821	4.30041	7.97521	1.43113	0.0989	2.28308	4.78274	16.15489	22.06305	4.9666	13.49623	7.64364	8.38651	10.52986	9.57883	0.33211	9.02396	2.59912	0.75378	0.22399	0	0	0	0	2.74712	0	1.16102	0	7.62297	1.99723	0.62783	3.71951	0.48408	1.2008	1.39897	0.4495	1.06683	5.06808	0.57265	9.51511	0.28469	6.29127	0.37192	0.71552	0.90439	3.53411	0.41764	3.16231	0.67208	3.61131	1.73862	4.25278	9.20151	4.25472	8.80659	4.43137	7.68491	2.32345	3.1673	4.71934	3.31505	18.81723	4.9327	9.379	8.7171	3.63767	0.56347	0.86307	1.69347	0.27923	4.83694	3.06759	12.03107	1.86098	0	0.6577	6.76848	0.94816	4.30892	8.79068	15.90667	3.48605	7.8896	2.00101	10.74283	17.00242	10.96059	23.66211	7.54818	5.78924	5.30953	0.25633	2.83164	0.50521	4.4916	0.71356	0.30229	6.02745	0.22494	5.13563	4.81783	0.99734	2.75514	1.2769	0.72591	3.79133	0.38815	2.63991	0.37995	1.03001	1.45112	1.88264	0.1079	1.15709	0.05637	0.1908	0.51273	1.49692	4.16548	0.76983	0.91709	2.10071	0.47711
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	2.47652	1.41816	1.66315	0.6237	1.57228	0.85563	0.69807	1.20003	2.20792	0.76638	1.22456	1.82594	2.61339	3.44179	4.05942	4.27141	1.96087	1.77815	1.76021	1.68261	0.64554	2.79078	2.45875	1.53921	4.39954	6.25442	8.74577	5.53917	3.19008	1.4083	1.79144	0.25841	2.98431	0.44998	0.83717	0.94353	5.84898	1.22941	3.26721	3.84529	4.68655	2.91132	2.70261	1.47808	2.74124	1.95873	1.69161	3.11123	2.07303	2.78874	4.59509	0.6611	0.42047	1.18883	1.28133	2.72605	0	0	0	0	0.07243	0.22516	0.65329	0.38601	0.43908	0.32716	4.28951	1.14778	5.11396	3.34761	0.39695	1.16591	0.85714	1.95116	4.60879	3.45871	7.1418	6.80501	12.63728	4.40284	1.34933	1.03397	4.76495	3.35385	2.0495	4.11917	0.08049	0.15696	0.84811	0.32025	0.00648	0.06634	0.12661	0.00554	0.03675	0.059	0.05409	1.26486	0.06195	0.0819	0.29651	0.21613	0.01648	0.2979	0.04378	0.23916	0.02582	0.59556	0	0.11272	0	0.45309	0.42961	0.06726	0.20067	0	0.00544	0.03896	0.02147	0.36067	0.08385	0.62768	0.00909	0	0.00555	0	0	0	0	0.21225	0	0	0	0.00735	0.01352	0	0	0	0	0	0	0	0	0	0	0	0	0.22262	0.77955	0.25271	1.00816	2.28742	0.29283	1.94678	0.14298	0	0.90812	0	3.62058	6.73794	0.52056	2.3913	1.33436	0	0	1.12518	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07858	0.07359	0.00969	0.08208	0.00332	0.0219	0.04409	0.19888	0.04194	0.0909	0.00293	0.02388	0.02089	0.07126	0.06391	0.00425	0.02283	0.03728	0	0.00696	0.04049	0.04948	0.04564	0.27386	0.99878	0.96685	1.95728	0.33946	1.68422	0.29648	0	0.03788	0.26181	5.54045	0.60642	0.02996	0	0.01503	0.07708	0.09721	0.06237	0	0.02484	1.00539	2.09635	0.00335	0	0	0.35389	0.07549	0	0.87759	3.27897	0.18045	0	0	2.29335	0.72029	0.32393	0.07417	0.25013	0.00432	0.00075	0	0.25351	0	0.10912	0	0	0.00971	0	0.0426	0.03874	0	0	0.03657	0	0.01707	0	0.02781	0.03979	0.12584	0	0.2218	0	0	0.00331	0.0207	0.02005	0	0.0724	0.26535	0	0.01322	0.05922
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01001	0	0	0	0	0	0	0.03788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	2.47652	1.41816	1.66315	0.6237	1.57228	0.85563	0.69807	1.20003	2.20792	0.76638	1.22456	1.82594	2.61339	3.44179	4.05942	4.27141	1.96087	1.77815	1.76021	1.68261	0.64554	2.79078	2.45875	1.53921	4.39954	6.25442	8.74577	5.53917	3.19008	1.4083	1.79144	0.25841	2.98431	0.44998	0.83717	0.94353	5.84898	1.22941	3.26721	3.84529	4.68655	2.91132	2.70261	1.47808	2.74124	1.95873	1.69161	3.11123	2.07303	2.78874	4.59509	0.6611	0.42047	1.18883	1.28133	2.72605	0	0	0	0	0.07243	0.22516	0.65329	0.38601	0.43908	0.32716	4.28951	1.14778	5.11396	3.34761	0.39695	1.16591	0.85714	1.95116	4.60879	3.45871	7.1418	6.80501	12.63728	4.40284	1.34933	1.03397	4.76495	3.35385	2.0495	4.11917	0.08049	0.15696	0.84811	0.32025	0.00648	0.06634	0.12661	0.00554	0.03675	0.059	0.05409	1.26486	0.06195	0.0819	0.29651	0.21613	0.01648	0.2979	0.04378	0.23916	0.02582	0.59556	0	0.11272	0	0.45309	0.42961	0.06726	0.20067	0	0.00544	0.03896	0.02147	0.36067	0.08385	0.62768	0.00909	0	0.00555	0	0	0	0	0.21225	0	0	0	0.00735	0.01352	0	0	0	0	0	0	0	0	0	0	0	0	0.22262	0.77955	0.25271	1.00816	2.28742	0.29283	1.94678	0.14298	0	0.90812	0	3.62058	6.73794	0.52056	2.3913	1.33436	0	0	1.12518	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07858	0.07359	0.00969	0.08208	0.00332	0.0219	0.04409	0.19888	0.04194	0.0909	0.00293	0.02388	0.02089	0.07126	0.06391	0.00425	0.02283	0.03728	0	0.00696	0.04049	0.04948	0.04564	0.27386	0.98877	0.96685	1.95728	0.33946	1.68422	0.29648	0	0	0.26181	5.54045	0.60642	0.02996	0	0.01503	0.07708	0.09721	0.06237	0	0.02484	1.00539	2.09635	0.00335	0	0	0.35389	0.07549	0	0.87759	3.27897	0.18045	0	0	2.29335	0.72029	0.32393	0.07417	0.25013	0.00432	0.00075	0	0.25351	0	0.10912	0	0	0.00971	0	0.0426	0.03874	0	0	0.03657	0	0.01707	0	0.02781	0.03979	0.12584	0	0.2218	0	0	0.00331	0.0207	0.02005	0	0.0724	0.26535	0	0.01322	0.05922
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123	0	0	0	0	0	0.0166	0	0	0.01416	0	0	0	0	0	0	0	0	0	0.01922	0.0244	0	0	0	0	0	0.06793	0	0	0	0	0.08979	0.00813	0.07683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01923	0	0.2738	0	0	0	0.05798	0.00534	0	0.00903	0.04828	0.03997	0	0	0.1231	0	0	0	0	0	0	0	0.00197	0	0	0	0.06757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	0	0	0	0.05275	0.03747	0	0	0	0	0.09449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123	0	0	0	0	0	0.0166	0	0	0.01416	0	0	0	0	0	0	0	0	0	0.01922	0.0244	0	0	0	0	0	0.06793	0	0	0	0	0.08979	0.00813	0.07683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01923	0	0.2738	0	0	0	0.05798	0.00534	0	0.00903	0.04828	0.03997	0	0	0.1231	0	0	0	0	0	0	0	0.00197	0	0	0	0.06757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	0	0	0	0.05275	0.03747	0	0	0	0	0.09449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	3.59781	4.87423	1.87529	3.34927	1.13856	2.85163	1.95533	2.90255	4.20279	2.63412	2.80756	2.42874	3.1629	5.89078	4.364	6.07006	2.51418	6.04515	2.22921	5.15556	4.55237	2.49655	3.77122	4.15076	2.85199	2.77726	3.24355	4.96521	2.27649	0.86119	2.07224	2.32697	1.16331	1.95112	0.26684	1.96389	1.25144	0.62903	1.11538	0.66694	1.03575	3.40325	1.42141	0.75509	2.26736	2.00126	1.9367	2.1423	2.15454	9.21148	9.68545	3.70776	2.03138	1.83618	2.23537	0.61677	11.6612	11.07454	19.97041	14.91104	13.0395	4.81188	7.30741	7.65472	3.44312	4.89458	1.0808	1.61903	1.28166	7.42337	1.95006	6.29544	1.69194	7.3	5.93489	1.40324	6.38015	5.54939	5.87499	1.80111	1.51594	2.33587	2.25966	4.95955	3.42282	4.33565	0.16337	0.78336	1.23145	0.51903	0.15702	0.4812	0.61037	1.72406	0.41958	0.06509	0.33115	0.21579	0.17643	0.09838	0.30909	0.42919	0.05152	0.77103	0.1225	0.05324	0.24053	0.37188	0.77838	0.27354	0.05472	0.06843	0.56515	0.21634	0.23849	0.02799	0.10085	0.08952	0.18396	1.48362	0.37884	1.09955	0.33372	0.12147	0.89543	0.03198	0.96118	0.15723	0.03786	0.05327	0	0.07434	7.29399	0.45345	0.27893	0.02611	0.89207	0.06289	0	0.30512	0	0.05428	0.10152	0.67548	0.03289	2.02116	0.34524	1.439	5.01823	1.3833	0.04047	2.68024	2.02908	1.29705	0	0.03096	0.06367	1.11933	5.38812	3.74816	0.45239	1.40549	0.85651	2.44961	0.84388	0.93059	0.03959	2.65241	0.05029	0	0	0	0	0	0	1.53615	0	0.05656	0	0.12263	0.03092	0.17021	0.81423	0.16519	0.58222	0.1892	0.08738	0.07382	2.29532	0.07627	4.94963	0.05279	0.62957	0.15714	0.03088	0.30133	0.0934	0.19415	0.16899	0.35524	0.50011	0.28049	0.95042	3.6538	0.2416	1.84045	1.25788	1.33103	0.16287	1.26467	1.11027	0.98434	3.12293	0.65607	0.86314	3.09367	0.55133	0.24037	0.30101	0.09405	0.16462	0.10663	0.17356	1.04058	0.34671	0	0.0957	1.43024	0.30091	0	0.84736	5.06811	1.64134	0	0	0.6736	0.88262	0.69874	0.93332	0.68431	0.18479	0.12843	0	0.29051	0	0.10581	0.24975	0	0.43017	0	0.14426	0.12512	0	0	0.11816	0	0.14266	0	0.15344	0.13917	0.47839	0.13151	0.05234	0.01258	0.09798	0.00714	0.07684	0.21726	0.12491	0.06305	0.1354	0.0587	0.27009	0.21838
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_coccoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08095	0	0.03252	0.06445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006	0	0	0	0	0	0	0.00038	0	0	0	0	0.04073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
